id_item,id_pedido,cod_produto,desc_produto,qtd_pedida,preco_unitario,dt_criacao
340,143,SKU-0006,Material PGS 8 EF,55,222.37,2023-04-15 00:00:00
341,144,SKU-0908,Material PGS 7 EF,10,89.99,2025-07-13 00:00:00
342,144,SKU-0058,Material NSE 2 EM,198,128.86,2025-07-13 00:00:00
343,145,SKU-0008,Material NSE 5 EF,31,135.73,2023-12-03 00:00:00
344,145,SKU-0036,Material NSE 1 EF,24,72.23,2023-12-03 00:00:00
345,146,SKU-0007,Material NSE 1 EF,61,163.81,2023-11-28 00:00:00
346,147,SKU-0023,Material Isaac 3 EM,94,96.76,2023-08-04 00:00:00
347,147,SKU-0052,Material NSE 3 EM,27,214.72,2023-08-04 00:00:00
348,148,SKU-0018,Material SAE 2 EM,42,69.28,2023-11-04 00:00:00
349,148,SKU-0030,Material COC 7 EF,199,31.17,2023-11-04 00:00:00
350,148,SKU-0901,Material COC 9 EF,158,145.97,2023-11-04 00:00:00
351,148,SKU-0013,Material Isaac 3 EF,109,116.12,2023-11-04 00:00:00
352,149,SKU-0906,Material NSE 3 EF,37,45.18,2023-07-19 00:00:00
353,149,SKU-0040,Material COC 3 EM,157,180.19,2023-07-19 00:00:00
354,149,SKU-0020,Material COC 3 EF,150,191.37,2023-07-19 00:00:00
355,149,SKU-0043,Material SAE 5 EF,92,245.33,2023-07-19 00:00:00
356,150,SKU-0043,Material COC 6 EF,171,116.27,2023-06-17 00:00:00
357,150,SKU-0908,Material Isaac 1 EF,67,105.95,2023-06-17 00:00:00
358,150,SKU-0026,Material PGS 9 EF,52,188.86,2023-06-17 00:00:00
359,151,SKU-0055,Material Isaac 4 EF,190,116.72,2024-04-06 00:00:00
360,151,SKU-0001,Material SAE 5 EF,35,205.92,2024-04-06 00:00:00
361,151,SKU-0038,Material SAE 9 EF,39,221.28,2024-04-06 00:00:00
362,151,SKU-0054,Material Isaac 7 EF,145,162.58,2024-04-06 00:00:00
363,152,SKU-0059,Material SAE 5 EF,111,111.0,2023-11-15 00:00:00
364,152,SKU-0907,Material SAE 1 EM,161,32.41,2023-11-15 00:00:00
365,153,SKU-0059,Material Isaac 2 EF,169,71.98,2023-12-13 00:00:00
366,153,SKU-0028,Material Isaac 1 EF,185,230.96,2023-12-13 00:00:00
367,154,SKU-0059,Material NSE 3 EM,37,119.09,2022-05-04 00:00:00
368,154,SKU-0039,Material Isaac 3 EM,67,149.77,2022-05-04 00:00:00
369,154,SKU-0907,Material PGS 9 EF,197,95.33,2022-05-04 00:00:00
370,155,SKU-0900,Material SAE 8 EF,86,169.82,2023-07-13 00:00:00
371,155,SKU-0043,Material COC 2 EF,142,109.92,2023-07-13 00:00:00
372,155,SKU-0907,Material Isaac 2 EM,135,96.03,2023-07-13 00:00:00
373,155,SKU-0056,Material COC 3 EF,91,131.67,2023-07-13 00:00:00
374,156,SKU-0043,Material PGS 8 EF,152,99.46,2022-10-12 00:00:00
375,156,SKU-0016,Material SAE 1 EM,70,23.08,2022-10-12 00:00:00
376,156,SKU-0900,Material NSE 2 EM,119,45.04,2022-10-12 00:00:00
377,157,SKU-0015,Material Isaac 4 EF,103,172.66,2025-11-05 00:00:00
378,158,SKU-0038,Material Isaac 6 EF,35,59.02,2022-12-30 00:00:00
379,158,SKU-0007,Material COC 8 EF,183,211.66,2022-12-30 00:00:00
380,159,SKU-0901,Material SAE 3 EM,180,177.39,2025-07-14 00:00:00
381,159,SKU-0900,Material PGS 8 EF,86,239.89,2025-07-14 00:00:00
382,159,SKU-0031,Material PGS 3 EM,199,139.19,2025-07-14 00:00:00
383,159,SKU-0003,Material COC 1 EF,12,31.01,2025-07-14 00:00:00
384,160,SKU-0051,Material PGS 2 EM,68,37.43,2022-01-25 00:00:00
385,160,SKU-0060,Material COC 9 EF,39,178.04,2022-01-25 00:00:00
386,160,SKU-0007,Material COC 5 EF,86,183.35,2022-01-25 00:00:00
387,160,SKU-0016,Material Isaac 8 EF,107,116.98,2022-01-25 00:00:00
388,161,SKU-0905,Material COC 5 EF,160,101.22,2025-04-26 00:00:00
389,161,SKU-0043,Material NSE 4 EF,135,99.87,2025-04-26 00:00:00
390,162,SKU-0907,Material PGS 8 EF,56,168.99,2024-10-24 00:00:00
391,162,SKU-0907,Material NSE 5 EF,163,66.09,2024-10-24 00:00:00
392,162,SKU-0030,Material COC 7 EF,61,223.38,2024-10-24 00:00:00
393,163,SKU-0035,Material Isaac 1 EF,140,243.52,2023-05-25 00:00:00
394,163,SKU-0003,Material Isaac 1 EM,35,238.56,2023-05-25 00:00:00
395,164,SKU-0900,Material Isaac 2 EM,176,113.64,2023-01-07 00:00:00
396,164,SKU-0040,Material COC 3 EF,128,63.95,2023-01-07 00:00:00
397,165,SKU-0008,Material COC 2 EM,181,111.96,2023-10-01 00:00:00
398,165,SKU-0029,Material COC 5 EF,156,160.32,2023-10-01 00:00:00
399,166,SKU-0001,Material SAE 3 EM,70,202.28,2022-07-18 00:00:00
400,167,SKU-0045,Material SAE 1 EF,187,185.88,2024-10-12 00:00:00
401,167,SKU-0014,Material COC 1 EF,77,233.61,2024-10-12 00:00:00
402,167,SKU-0902,Material COC 1 EF,179,192.65,2024-10-12 00:00:00
403,168,SKU-0023,Material NSE 1 EF,44,212.63,2025-07-11 00:00:00
404,169,SKU-0057,Material PGS 6 EF,122,75.77,2025-04-19 00:00:00
405,170,SKU-0048,Material SAE 3 EM,19,194.7,2023-01-04 00:00:00
406,170,SKU-0051,Material Isaac 2 EM,57,59.75,2023-01-04 00:00:00
407,170,SKU-0025,Material NSE 6 EF,112,158.52,2023-01-04 00:00:00
408,171,SKU-0045,Material Isaac 2 EM,72,212.17,2025-05-05 00:00:00
409,171,SKU-0023,Material NSE 2 EF,165,154.4,2025-05-05 00:00:00
410,171,SKU-0024,Material NSE 1 EF,172,24.95,2025-05-05 00:00:00
411,171,SKU-0021,Material PGS 5 EF,28,72.74,2025-05-05 00:00:00
412,172,SKU-0011,Material PGS 3 EF,195,44.5,2025-03-23 00:00:00
413,173,SKU-0057,Material COC 3 EM,156,168.7,2023-06-17 00:00:00
414,173,SKU-0008,Material SAE 6 EF,148,41.47,2023-06-17 00:00:00
415,174,SKU-0005,Material PGS 2 EF,129,147.6,2024-01-21 00:00:00
416,174,SKU-0032,Material SAE 9 EF,183,31.13,2024-01-21 00:00:00
417,174,SKU-0047,Material Isaac 2 EM,15,174.55,2024-01-21 00:00:00
418,175,SKU-0055,Material Isaac 3 EM,194,152.34,2022-10-02 00:00:00
419,175,SKU-0006,Material PGS 9 EF,128,56.3,2022-10-02 00:00:00
420,175,SKU-0001,Material NSE 6 EF,169,188.63,2022-10-02 00:00:00
421,175,SKU-0019,Material NSE 5 EF,97,220.05,2022-10-02 00:00:00
422,176,SKU-0026,Material NSE 7 EF,19,187.97,2024-01-28 00:00:00
423,176,SKU-0040,Material COC 5 EF,121,151.79,2024-01-28 00:00:00
424,176,SKU-0025,Material SAE 1 EM,80,45.41,2024-01-28 00:00:00
425,176,SKU-0019,Material NSE 6 EF,95,102.22,2024-01-28 00:00:00
426,177,SKU-0023,Material COC 2 EF,153,211.5,2025-08-03 00:00:00
427,177,SKU-0056,Material COC 3 EM,195,132.55,2025-08-03 00:00:00
428,177,SKU-0032,Material NSE 8 EF,87,27.13,2025-08-03 00:00:00
429,178,SKU-0059,Material COC 2 EM,58,117.73,2023-04-24 00:00:00
430,178,SKU-0059,Material SAE 4 EF,90,159.11,2023-04-24 00:00:00
431,178,SKU-0018,Material PGS 7 EF,79,193.02,2023-04-24 00:00:00
432,179,SKU-0903,Material Isaac 4 EF,107,179.89,2023-05-29 00:00:00
433,179,SKU-0053,Material PGS 1 EM,31,125.18,2023-05-29 00:00:00
434,179,SKU-0053,Material COC 6 EF,96,78.63,2023-05-29 00:00:00
435,179,SKU-0056,Material SAE 3 EM,141,125.42,2023-05-29 00:00:00
436,180,SKU-0010,Material COC 1 EF,45,153.77,2024-11-28 00:00:00
437,180,SKU-0038,Material COC 1 EF,60,39.84,2024-11-28 00:00:00
438,181,SKU-0019,Material SAE 6 EF,28,202.13,2025-02-09 00:00:00
439,182,SKU-0005,Material NSE 3 EF,39,128.88,2025-05-04 00:00:00
440,183,SKU-0042,Material SAE 2 EF,198,118.75,2022-03-31 00:00:00
441,183,SKU-0907,Material SAE 3 EF,132,244.97,2022-03-31 00:00:00
442,184,SKU-0005,Material Isaac 7 EF,107,84.55,2025-09-24 00:00:00
443,184,SKU-0906,Material PGS 3 EM,93,145.73,2025-09-24 00:00:00
444,184,SKU-0035,Material NSE 6 EF,70,229.64,2025-09-24 00:00:00
445,185,SKU-0046,Material COC 3 EF,142,196.82,2023-08-19 00:00:00
446,185,SKU-0039,Material Isaac 5 EF,130,247.79,2023-08-19 00:00:00
447,185,SKU-0056,Material PGS 8 EF,42,165.11,2023-08-19 00:00:00
448,185,SKU-0019,Material Isaac 8 EF,10,145.57,2023-08-19 00:00:00
449,186,SKU-0909,Material SAE 4 EF,60,93.46,2022-08-16 00:00:00
450,186,SKU-0909,Material PGS 7 EF,30,23.38,2022-08-16 00:00:00
451,186,SKU-0012,Material Isaac 7 EF,55,147.42,2022-08-16 00:00:00
452,187,SKU-0016,Material Isaac 1 EM,66,62.3,2023-05-03 00:00:00
453,187,SKU-0051,Material SAE 9 EF,62,219.12,2023-05-03 00:00:00
454,187,SKU-0059,Material Isaac 3 EF,157,55.09,2023-05-03 00:00:00
455,188,SKU-0012,Material COC 1 EM,118,23.22,2023-05-08 00:00:00
456,188,SKU-0909,Material SAE 2 EM,162,216.0,2023-05-08 00:00:00
457,188,SKU-0022,Material COC 6 EF,35,97.73,2023-05-08 00:00:00
458,189,SKU-0038,Material COC 1 EM,38,160.75,2024-07-15 00:00:00
459,189,SKU-0011,Material SAE 2 EM,90,65.13,2024-07-15 00:00:00
460,189,SKU-0056,Material NSE 9 EF,31,161.21,2024-07-15 00:00:00
461,189,SKU-0058,Material SAE 9 EF,144,125.12,2024-07-15 00:00:00
462,190,SKU-0058,Material PGS 3 EF,59,96.96,2024-03-14 00:00:00
463,190,SKU-0027,Material Isaac 1 EF,54,109.3,2024-03-14 00:00:00
464,191,SKU-0900,Material SAE 5 EF,18,66.2,2023-04-19 00:00:00
465,191,SKU-0021,Material Isaac 1 EF,98,195.55,2023-04-19 00:00:00
466,192,SKU-0012,Material Isaac 1 EF,21,207.14,2022-03-17 00:00:00
467,193,SKU-0027,Material Isaac 2 EM,170,227.89,2024-05-07 00:00:00
468,193,SKU-0905,Material Isaac 8 EF,181,107.77,2024-05-07 00:00:00
469,193,SKU-0017,Material NSE 9 EF,193,158.61,2024-05-07 00:00:00
470,194,SKU-0018,Material NSE 4 EF,43,170.23,2025-07-11 00:00:00
471,194,SKU-0902,Material COC 3 EF,85,116.66,2025-07-11 00:00:00
472,195,SKU-0060,Material Isaac 1 EM,23,124.1,2023-03-10 00:00:00
473,196,SKU-0009,Material PGS 7 EF,132,94.42,2024-05-30 00:00:00
474,196,SKU-0024,Material NSE 7 EF,141,69.62,2024-05-30 00:00:00
475,196,SKU-0903,Material PGS 7 EF,102,232.12,2024-05-30 00:00:00
476,196,SKU-0029,Material COC 3 EM,189,124.53,2024-05-30 00:00:00
477,197,SKU-0026,Material SAE 5 EF,59,220.8,2023-06-23 00:00:00
478,197,SKU-0060,Material SAE 1 EF,46,195.47,2023-06-23 00:00:00
479,197,SKU-0009,Material SAE 1 EM,144,157.79,2023-06-23 00:00:00
480,197,SKU-0013,Material SAE 7 EF,12,239.53,2023-06-23 00:00:00
481,198,SKU-0015,Material SAE 6 EF,94,212.12,2022-10-20 00:00:00
482,198,SKU-0025,Material COC 6 EF,90,234.91,2022-10-20 00:00:00
483,198,SKU-0021,Material PGS 8 EF,25,125.83,2022-10-20 00:00:00
484,198,SKU-0906,Material NSE 7 EF,187,139.98,2022-10-20 00:00:00
485,199,SKU-0018,Material NSE 5 EF,136,95.61,2023-09-02 00:00:00
486,199,SKU-0050,Material COC 5 EF,110,165.92,2023-09-02 00:00:00
487,199,SKU-0035,Material COC 3 EF,163,110.79,2023-09-02 00:00:00
488,200,SKU-0909,Material Isaac 9 EF,130,109.12,2024-03-20 00:00:00
489,200,SKU-0901,Material Isaac 9 EF,11,100.7,2024-03-20 00:00:00
490,200,SKU-0016,Material COC 5 EF,25,153.25,2024-03-20 00:00:00
491,200,SKU-0026,Material PGS 7 EF,87,52.92,2024-03-20 00:00:00
492,201,SKU-0028,Material NSE 2 EM,34,55.28,2023-03-19 00:00:00
493,201,SKU-0909,Material COC 2 EF,92,45.83,2023-03-19 00:00:00
494,201,SKU-0052,Material Isaac 1 EF,77,196.28,2023-03-19 00:00:00
495,202,SKU-0001,Material NSE 7 EF,160,143.95,2024-06-22 00:00:00
496,203,SKU-0021,Material NSE 1 EM,147,203.99,2022-09-25 00:00:00
497,203,SKU-0048,Material Isaac 3 EM,125,235.28,2022-09-25 00:00:00
498,203,SKU-0003,Material COC 6 EF,35,221.01,2022-09-25 00:00:00
499,203,SKU-0032,Material SAE 8 EF,25,80.27,2022-09-25 00:00:00
500,204,SKU-0903,Material PGS 2 EF,191,63.67,2022-12-22 00:00:00
501,204,SKU-0052,Material NSE 1 EF,84,131.59,2022-12-22 00:00:00
502,204,SKU-0903,Material COC 4 EF,82,52.64,2022-12-22 00:00:00
503,204,SKU-0047,Material Isaac 4 EF,19,58.09,2022-12-22 00:00:00
504,205,SKU-0008,Material COC 1 EM,57,203.55,2025-01-15 00:00:00
505,205,SKU-0021,Material Isaac 5 EF,191,207.28,2025-01-15 00:00:00
506,206,SKU-0060,Material Isaac 1 EF,70,230.18,2023-02-17 00:00:00
507,206,SKU-0052,Material NSE 7 EF,15,22.97,2023-02-17 00:00:00
508,206,SKU-0020,Material SAE 9 EF,32,103.29,2023-02-17 00:00:00
509,206,SKU-0005,Material NSE 2 EF,92,139.1,2023-02-17 00:00:00
510,207,SKU-0049,Material COC 2 EM,71,151.82,2023-10-02 00:00:00
511,207,SKU-0904,Material Isaac 7 EF,177,114.42,2023-10-02 00:00:00
512,207,SKU-0005,Material NSE 2 EM,75,211.07,2023-10-02 00:00:00
513,208,SKU-0015,Material PGS 6 EF,51,160.91,2024-08-14 00:00:00
514,208,SKU-0908,Material Isaac 2 EF,55,144.48,2024-08-14 00:00:00
515,208,SKU-0029,Material Isaac 2 EM,100,240.95,2024-08-14 00:00:00
516,208,SKU-0051,Material SAE 8 EF,36,64.57,2024-08-14 00:00:00
517,209,SKU-0042,Material SAE 3 EM,159,226.75,2023-08-11 00:00:00
518,210,SKU-0022,Material PGS 9 EF,166,140.38,2023-12-18 00:00:00
519,210,SKU-0025,Material PGS 1 EM,97,22.13,2023-12-18 00:00:00
520,211,SKU-0031,Material PGS 2 EF,61,243.06,2025-03-25 00:00:00
521,211,SKU-0042,Material PGS 3 EF,154,30.58,2025-03-25 00:00:00
522,212,SKU-0055,Material PGS 2 EF,175,169.09,2023-08-26 00:00:00
523,212,SKU-0053,Material SAE 7 EF,44,174.25,2023-08-26 00:00:00
524,212,SKU-0020,Material SAE 8 EF,106,221.03,2023-08-26 00:00:00
525,212,SKU-0908,Material PGS 5 EF,36,108.82,2023-08-26 00:00:00
526,213,SKU-0905,Material COC 5 EF,15,53.63,2023-08-31 00:00:00
527,213,SKU-0006,Material COC 2 EM,196,212.28,2023-08-31 00:00:00
528,213,SKU-0013,Material NSE 2 EM,18,38.96,2023-08-31 00:00:00
529,214,SKU-0025,Material COC 7 EF,195,127.06,2025-12-30 00:00:00
530,214,SKU-0051,Material NSE 2 EF,156,175.01,2025-12-30 00:00:00
531,215,SKU-0902,Material COC 2 EM,53,109.8,2025-09-10 00:00:00
532,215,SKU-0013,Material SAE 2 EM,186,67.69,2025-09-10 00:00:00
533,215,SKU-0021,Material NSE 5 EF,198,80.61,2025-09-10 00:00:00
534,216,SKU-0043,Material NSE 2 EM,119,242.22,2024-08-26 00:00:00
535,216,SKU-0033,Material Isaac 7 EF,190,24.59,2024-08-26 00:00:00
536,217,SKU-0908,Material NSE 5 EF,107,37.59,2022-12-20 00:00:00
537,217,SKU-0030,Material Isaac 5 EF,97,148.75,2022-12-20 00:00:00
538,217,SKU-0009,Material NSE 2 EM,184,135.91,2022-12-20 00:00:00
539,218,SKU-0038,Material PGS 6 EF,62,231.53,2022-12-30 00:00:00
540,218,SKU-0005,Material PGS 3 EF,21,217.78,2022-12-30 00:00:00
541,219,SKU-0902,Material COC 2 EF,136,39.75,2024-07-26 00:00:00
542,219,SKU-0002,Material PGS 5 EF,52,228.67,2024-07-26 00:00:00
543,220,SKU-0017,Material PGS 1 EM,32,32.79,2024-07-15 00:00:00
544,220,SKU-0005,Material Isaac 7 EF,40,199.04,2024-07-15 00:00:00
545,221,SKU-0048,Material Isaac 3 EM,79,86.82,2022-03-31 00:00:00
546,221,SKU-0023,Material COC 3 EM,96,36.26,2022-03-31 00:00:00
547,221,SKU-0906,Material PGS 6 EF,175,83.91,2022-03-31 00:00:00
548,222,SKU-0024,Material NSE 4 EF,46,131.04,2024-01-17 00:00:00
549,223,SKU-0016,Material COC 4 EF,109,152.15,2024-05-08 00:00:00
550,224,SKU-0025,Material COC 1 EF,154,59.3,2022-08-10 00:00:00
551,224,SKU-0008,Material SAE 1 EF,67,57.19,2022-08-10 00:00:00
552,224,SKU-0004,Material Isaac 3 EF,125,57.91,2022-08-10 00:00:00
553,225,SKU-0906,Material SAE 5 EF,125,146.37,2025-07-18 00:00:00
554,226,SKU-0901,Material NSE 5 EF,10,60.41,2022-03-23 00:00:00
555,226,SKU-0042,Material PGS 4 EF,97,124.32,2022-03-23 00:00:00
556,227,SKU-0038,Material Isaac 2 EM,71,185.72,2025-04-14 00:00:00
557,228,SKU-0019,Material NSE 6 EF,17,125.14,2024-04-11 00:00:00
558,228,SKU-0022,Material COC 3 EM,125,96.41,2024-04-11 00:00:00
559,228,SKU-0005,Material COC 5 EF,110,167.77,2024-04-11 00:00:00
560,228,SKU-0016,Material PGS 2 EF,165,57.77,2024-04-11 00:00:00
561,229,SKU-0029,Material SAE 6 EF,154,124.39,2022-04-01 00:00:00
562,229,SKU-0005,Material SAE 6 EF,51,47.11,2022-04-01 00:00:00
563,230,SKU-0014,Material PGS 5 EF,33,104.71,2022-05-12 00:00:00
564,230,SKU-0900,Material PGS 5 EF,152,166.79,2022-05-12 00:00:00
565,231,SKU-0014,Material PGS 2 EF,64,62.59,2023-11-15 00:00:00
566,231,SKU-0037,Material NSE 3 EF,103,97.5,2023-11-15 00:00:00
567,232,SKU-0036,Material COC 5 EF,10,141.01,2022-04-21 00:00:00
568,232,SKU-0045,Material Isaac 2 EM,29,53.92,2022-04-21 00:00:00
569,232,SKU-0042,Material Isaac 1 EM,148,167.01,2022-04-21 00:00:00
570,233,SKU-0023,Material COC 8 EF,120,68.09,2023-07-31 00:00:00
571,233,SKU-0035,Material NSE 6 EF,55,51.88,2023-07-31 00:00:00
572,233,SKU-0028,Material SAE 1 EF,157,115.77,2023-07-31 00:00:00
573,234,SKU-0907,Material SAE 6 EF,65,176.55,2022-12-27 00:00:00
574,234,SKU-0901,Material PGS 5 EF,10,165.04,2022-12-27 00:00:00
575,235,SKU-0053,Material NSE 7 EF,93,239.12,2025-01-26 00:00:00
576,235,SKU-0027,Material SAE 4 EF,185,145.48,2025-01-26 00:00:00
577,235,SKU-0021,Material PGS 2 EF,80,130.1,2025-01-26 00:00:00
578,235,SKU-0009,Material COC 9 EF,89,72.09,2025-01-26 00:00:00
579,236,SKU-0031,Material NSE 1 EM,105,26.04,2024-03-06 00:00:00
580,236,SKU-0901,Material SAE 2 EM,182,170.87,2024-03-06 00:00:00
581,237,SKU-0055,Material PGS 2 EF,153,173.92,2022-06-10 00:00:00
582,237,SKU-0058,Material NSE 2 EM,80,159.38,2022-06-10 00:00:00
583,237,SKU-0042,Material NSE 1 EF,90,56.4,2022-06-10 00:00:00
584,238,SKU-0012,Material NSE 7 EF,135,227.61,2024-02-04 00:00:00
585,238,SKU-0047,Material PGS 2 EM,62,61.57,2024-02-04 00:00:00
586,238,SKU-0001,Material PGS 8 EF,160,46.4,2024-02-04 00:00:00
587,238,SKU-0909,Material SAE 1 EM,114,191.89,2024-02-04 00:00:00
588,239,SKU-0040,Material SAE 9 EF,197,107.22,2025-01-07 00:00:00
589,239,SKU-0905,Material SAE 1 EM,167,199.87,2025-01-07 00:00:00
590,239,SKU-0019,Material PGS 6 EF,29,174.96,2025-01-07 00:00:00
591,239,SKU-0908,Material SAE 1 EF,92,122.14,2025-01-07 00:00:00
592,240,SKU-0051,Material PGS 1 EM,80,167.01,2025-12-23 00:00:00
593,240,SKU-0005,Material NSE 6 EF,42,184.73,2025-12-23 00:00:00
594,241,SKU-0024,Material PGS 2 EF,99,34.39,2022-06-05 00:00:00
595,241,SKU-0019,Material SAE 5 EF,158,212.8,2022-06-05 00:00:00
596,241,SKU-0004,Material SAE 6 EF,32,123.84,2022-06-05 00:00:00
597,242,SKU-0033,Material COC 5 EF,59,130.36,2025-01-27 00:00:00
598,242,SKU-0009,Material NSE 4 EF,21,100.66,2025-01-27 00:00:00
599,243,SKU-0053,Material Isaac 1 EF,194,75.75,2023-07-01 00:00:00
600,243,SKU-0030,Material Isaac 8 EF,122,237.84,2023-07-01 00:00:00
601,243,SKU-0023,Material Isaac 5 EF,132,222.86,2023-07-01 00:00:00
602,244,SKU-0059,Material PGS 1 EF,150,26.64,2022-09-17 00:00:00
603,244,SKU-0024,Material Isaac 2 EF,188,220.88,2022-09-17 00:00:00
604,244,SKU-0046,Material COC 2 EM,153,45.15,2022-09-17 00:00:00
605,244,SKU-0906,Material PGS 1 EM,130,32.0,2022-09-17 00:00:00
606,245,SKU-0017,Material COC 3 EM,15,179.83,2022-10-31 00:00:00
607,245,SKU-0036,Material COC 7 EF,49,118.16,2022-10-31 00:00:00
608,246,SKU-0024,Material NSE 5 EF,111,36.44,2022-05-27 00:00:00
609,246,SKU-0059,Material Isaac 7 EF,121,192.24,2022-05-27 00:00:00
610,247,SKU-0903,Material COC 2 EF,36,178.94,2023-09-24 00:00:00
611,247,SKU-0029,Material COC 9 EF,91,200.73,2023-09-24 00:00:00
612,248,SKU-0015,Material Isaac 1 EF,54,121.1,2022-01-12 00:00:00
613,248,SKU-0054,Material Isaac 6 EF,200,64.58,2022-01-12 00:00:00
614,248,SKU-0016,Material SAE 1 EM,142,198.82,2022-01-12 00:00:00
615,249,SKU-0028,Material COC 8 EF,131,130.53,2022-09-20 00:00:00
616,249,SKU-0007,Material Isaac 1 EF,17,165.41,2022-09-20 00:00:00
617,249,SKU-0004,Material SAE 9 EF,179,249.48,2022-09-20 00:00:00
618,249,SKU-0004,Material NSE 3 EM,159,159.72,2022-09-20 00:00:00
619,250,SKU-0050,Material PGS 6 EF,200,57.58,2025-11-10 00:00:00
620,250,SKU-0054,Material SAE 3 EF,152,28.09,2025-11-10 00:00:00
621,251,SKU-0002,Material SAE 4 EF,61,142.62,2024-07-03 00:00:00
622,251,SKU-0056,Material Isaac 8 EF,130,225.9,2024-07-03 00:00:00
623,251,SKU-0050,Material SAE 8 EF,91,68.49,2024-07-03 00:00:00
624,252,SKU-0906,Material Isaac 5 EF,72,103.82,2022-01-30 00:00:00
625,252,SKU-0009,Material SAE 3 EM,144,167.42,2022-01-30 00:00:00
626,253,SKU-0014,Material Isaac 4 EF,141,144.4,2023-12-19 00:00:00
627,253,SKU-0014,Material COC 8 EF,18,44.32,2023-12-19 00:00:00
628,253,SKU-0034,Material SAE 5 EF,136,28.0,2023-12-19 00:00:00
629,253,SKU-0008,Material NSE 6 EF,181,158.56,2023-12-19 00:00:00
630,254,SKU-0059,Material COC 2 EF,20,107.4,2022-05-22 00:00:00
631,254,SKU-0048,Material SAE 8 EF,74,77.85,2022-05-22 00:00:00
632,254,SKU-0060,Material SAE 8 EF,112,44.34,2022-05-22 00:00:00
633,254,SKU-0038,Material PGS 7 EF,71,136.07,2022-05-22 00:00:00
634,255,SKU-0046,Material NSE 5 EF,22,59.39,2023-04-19 00:00:00
635,255,SKU-0042,Material Isaac 9 EF,32,145.58,2023-04-19 00:00:00
636,256,SKU-0031,Material COC 5 EF,141,35.47,2023-12-11 00:00:00
637,256,SKU-0032,Material COC 2 EF,153,178.05,2023-12-11 00:00:00
638,256,SKU-0014,Material Isaac 1 EM,79,44.53,2023-12-11 00:00:00
639,257,SKU-0060,Material NSE 5 EF,145,56.61,2025-02-10 00:00:00
640,257,SKU-0012,Material NSE 1 EM,187,230.49,2025-02-10 00:00:00
641,257,SKU-0900,Material COC 1 EF,113,93.21,2025-02-10 00:00:00
642,258,SKU-0907,Material COC 2 EF,51,124.55,2022-01-03 00:00:00
643,258,SKU-0044,Material COC 1 EM,99,30.77,2022-01-03 00:00:00
644,258,SKU-0056,Material Isaac 2 EF,189,135.68,2022-01-03 00:00:00
645,259,SKU-0053,Material NSE 8 EF,152,53.79,2025-03-11 00:00:00
646,260,SKU-0005,Material SAE 1 EM,109,189.47,2025-11-25 00:00:00
647,260,SKU-0020,Material PGS 4 EF,195,58.82,2025-11-25 00:00:00
648,260,SKU-0048,Material PGS 3 EF,178,165.33,2025-11-25 00:00:00
649,261,SKU-0017,Material COC 1 EM,185,169.92,2022-11-13 00:00:00
650,262,SKU-0037,Material COC 2 EM,104,242.22,2023-10-19 00:00:00
651,262,SKU-0010,Material NSE 5 EF,163,235.47,2023-10-19 00:00:00
652,262,SKU-0907,Material PGS 2 EM,89,193.67,2023-10-19 00:00:00
653,263,SKU-0900,Material COC 1 EF,26,182.33,2025-07-23 00:00:00
654,264,SKU-0011,Material Isaac 2 EF,101,112.91,2024-01-07 00:00:00
655,264,SKU-0027,Material SAE 3 EM,200,155.06,2024-01-07 00:00:00
656,265,SKU-0052,Material SAE 6 EF,96,160.21,2025-11-25 00:00:00
657,265,SKU-0059,Material Isaac 2 EM,112,56.91,2025-11-25 00:00:00
658,265,SKU-0041,Material PGS 9 EF,50,248.67,2025-11-25 00:00:00
659,265,SKU-0016,Material PGS 1 EM,13,233.9,2025-11-25 00:00:00
660,266,SKU-0014,Material PGS 4 EF,59,146.51,2025-01-19 00:00:00
661,266,SKU-0037,Material PGS 2 EF,67,94.41,2025-01-19 00:00:00
662,266,SKU-0012,Material COC 5 EF,15,185.0,2025-01-19 00:00:00
663,266,SKU-0057,Material SAE 8 EF,127,178.18,2025-01-19 00:00:00
664,267,SKU-0007,Material NSE 9 EF,51,64.42,2024-06-30 00:00:00
665,267,SKU-0013,Material COC 8 EF,176,69.82,2024-06-30 00:00:00
666,268,SKU-0909,Material PGS 4 EF,39,148.27,2025-10-04 00:00:00
667,268,SKU-0022,Material Isaac 1 EF,48,228.12,2025-10-04 00:00:00
668,269,SKU-0036,Material NSE 4 EF,77,30.32,2024-11-26 00:00:00
669,270,SKU-0053,Material SAE 9 EF,155,238.34,2025-09-02 00:00:00
670,271,SKU-0901,Material SAE 9 EF,43,173.07,2023-06-12 00:00:00
671,271,SKU-0037,Material PGS 3 EF,109,75.34,2023-06-12 00:00:00
672,272,SKU-0900,Material COC 6 EF,33,78.6,2023-11-23 00:00:00
673,272,SKU-0039,Material COC 4 EF,108,176.75,2023-11-23 00:00:00
674,272,SKU-0007,Material COC 2 EF,136,49.18,2023-11-23 00:00:00
675,272,SKU-0018,Material PGS 1 EM,199,201.16,2023-11-23 00:00:00
676,273,SKU-0050,Material PGS 1 EM,34,183.6,2025-11-06 00:00:00
677,273,SKU-0046,Material COC 2 EM,110,45.45,2025-11-06 00:00:00
678,273,SKU-0051,Material Isaac 6 EF,116,168.28,2025-11-06 00:00:00
679,273,SKU-0030,Material COC 3 EM,58,191.14,2025-11-06 00:00:00
