id_pedido,id_escola,num_contrato,dt_pedido,dt_entrega_prevista,status,id_vendedor,dt_criacao,dt_atualizacao
949,92,ARCO-2022-00333,2023-04-27,2023-06-26,delivered,13,2023-04-27 00:00:00,2023-05-10 00:00:00
950,173,ARCO-2024-00004,2025-07-15,2025-08-08,delivered,2,2025-07-15 00:00:00,2025-08-09 00:00:00
951,57,ARCO-2025-00121,2024-10-26,2024-12-15,DELIVERED,12,2024-10-26 00:00:00,2024-11-04 00:00:00
952,16,ARCO-2022-00310,2022-06-30,2022-08-12,cancelado,17,2022-07-01 00:00:00,2022-07-08 00:00:00
953,210,ARCO-2022-00296,2022-07-09,2022-07-26,C,9,2022-07-09 00:00:00,2022-07-11 00:00:00
954,188,,2025-05-13,2025-06-09,em_andamento,9,2025-05-14 00:00:00,2025-06-11 00:00:00
955,153,ARCO-2025-00027,2022-03-18,2022-04-26,pending,3,2022-03-18 00:00:00,2022-05-06 00:00:00
956,21,ARCO-2022-00234,2025-01-02,2025-03-20,entregue,15,2025-01-02 00:00:00,2025-02-03 00:00:00
957,86,ARCO-2024-00254,2024-11-02,2024-12-20,em_andamento,14,2024-11-03 00:00:00,2024-11-22 00:00:00
958,222,,2025-11-15,2026-01-18,DELIVERED,20,2025-11-16 00:00:00,2025-12-14 00:00:00
959,3,ARCO-2022-00148,2024-10-09,2024-11-26,pending,17,2024-10-10 00:00:00,2024-11-04 00:00:00
960,72,ARCO202200060,2022-09-07,2022-12-04,E,19,2022-09-08 00:00:00,2022-10-25 00:00:00
961,18,,2022-10-18,2022-11-20,pendente,17,2022-10-19 00:00:00,2022-11-30 00:00:00
962,111,ARCO-2025-00349,2023-09-12,2023-10-14,PENDING,8,2023-09-13 00:00:00,2023-10-30 00:00:00
963,25,ARCO-2022-00125,2024-10-28,2024-11-29,CANCELLED,10,2024-10-28 00:00:00,2024-12-14 00:00:00
964,234,ARCO-2025-00018,2024-04-22,2024-06-23,DELIVERED,14,2024-04-22 00:00:00,2024-05-02 00:00:00
965,159,,2024-03-15,2024-05-18,IN_PROGRESS,13,2024-03-15 00:00:00,2024-03-21 00:00:00
966,109,ARCO-2025-00327,2023-09-21,2023-10-30,em_andamento,4,2023-09-22 00:00:00,2023-10-06 00:00:00
967,18,,2024-07-01,2024-08-31,cancelado,17,2024-07-01 00:00:00,2024-08-07 00:00:00
968,117,,2024-11-17,2024-12-03,pending,14,2024-11-17 00:00:00,2025-01-08 00:00:00
969,87,,2024-11-13,2024-12-30,cancelado,11,2024-11-13 00:00:00,2024-11-20 00:00:00
970,92,,2024-07-19,2024-08-08,IN_PROGRESS,13,2024-07-19 00:00:00,2024-08-30 00:00:00
971,173,Arco-2023-00359,2025-05-19,2025-08-08,E,2,2025-05-19 00:00:00,2025-07-04 00:00:00
972,249,ARCO-2025-00021,2025-07-14,2025-08-10,cancelado,2,2025-07-15 00:00:00,2025-07-17 00:00:00
973,219,ARCO-2024-00037,2023-07-29,2023-10-26,IN_PROGRESS,4,2023-07-30 00:00:00,2023-08-15 00:00:00
974,165,ARCO-2024-00124,2022-07-15,2022-09-08,IN_PROGRESS,20,2022-07-16 00:00:00,2022-09-03 00:00:00
975,248,ARCO-2023-00098,2023-07-13,2023-08-06,pendente,2,2023-07-14 00:00:00,2023-09-04 00:00:00
976,165,ARCO-2024-00144,2024-03-29,2024-05-15,pendente,20,2024-03-29 00:00:00,2024-05-05 00:00:00
977,68,Arco-2022-00123,2025-08-10,2025-09-12,PENDING,10,2025-08-11 00:00:00,2025-08-20 00:00:00
978,135,ARCO-2024-00341,2025-06-14,2025-08-04,DELIVERED,17,2025-06-15 00:00:00,2025-08-07 00:00:00
979,241,ARCO-2022-00123,2024-12-28,2025-02-15,P,17,2024-12-29 00:00:00,2025-01-04 00:00:00
980,163,ARCO202200288,2024-02-06,2024-05-04,CANCELLED,4,2024-02-06 00:00:00,2024-03-08 00:00:00
981,199,ARCO-2025-00100,2022-11-20,2023-01-16,pendente,20,2022-11-21 00:00:00,2022-11-27 00:00:00
982,113,ARCO-2024-00163,2022-05-13,2022-07-25,DELIVERED,15,2022-05-13 00:00:00,2022-06-07 00:00:00
983,39,,2025-08-13,2025-10-21,PENDING,15,2025-08-13 00:00:00,2025-08-29 00:00:00
984,133,,2022-12-03,2022-12-21,CANCELLED,6,2022-12-04 00:00:00,2023-01-18 00:00:00
985,178,ARCO-2023-00001,2023-08-12,2023-09-05,DELIVERED,1,2023-08-13 00:00:00,2023-09-12 00:00:00
986,134,ARCO-2022-00148,2022-02-07,2022-04-06,pending,15,2022-02-07 00:00:00,2022-02-27 00:00:00
987,50,ARCO-2023-00092,2023-05-31,2023-07-04,cancelled,16,2023-06-01 00:00:00,2023-07-05 00:00:00
988,99,ARCO202400059,2022-01-16,2022-02-07,DELIVERED,8,2022-01-16 00:00:00,2022-03-04 00:00:00
989,43,,2022-12-08,2023-02-08,A,3,2022-12-09 00:00:00,2023-02-05 00:00:00
990,241,ARCO-2022-00372,2023-10-23,2023-11-16,em_andamento,17,2023-10-24 00:00:00,2023-11-06 00:00:00
991,1,ARCO-2023-00040,2022-11-03,2022-12-02,pending,16,2022-11-03 00:00:00,2022-12-17 00:00:00
992,78,,2023-07-25,2023-08-30,pending,20,2023-07-26 00:00:00,2023-07-29 00:00:00
993,174,,2024-06-06,2024-06-26,P,8,2024-06-07 00:00:00,2024-06-09 00:00:00
994,180,ARCO-2022-00097,2025-03-09,2025-04-17,IN_PROGRESS,6,2025-03-10 00:00:00,2025-04-21 00:00:00
995,105,ARCO-2025-00069,2022-03-06,2022-05-24,CANCELLED,16,2022-03-06 00:00:00,2022-04-15 00:00:00
996,122,,2022-04-04,2022-05-15,CANCELLED,19,2022-04-05 00:00:00,2022-04-26 00:00:00
997,54,,2024-10-13,2025-01-08,A,18,2024-10-14 00:00:00,2024-10-20 00:00:00
998,120,ARCO-2023-00130,2023-12-20,2024-01-21,pendente,7,2023-12-20 00:00:00,2024-01-04 00:00:00
999,213,,2023-12-11,2024-02-28,A,8,2023-12-12 00:00:00,2023-12-24 00:00:00
1000,37,,2022-03-15,2022-06-07,PENDING,12,2022-03-16 00:00:00,2022-04-17 00:00:00
1001,221,,2025-06-15,2025-07-07,pending,1,2025-06-16 00:00:00,2025-07-12 00:00:00
1002,123,,2023-02-07,2023-03-19,CANCELLED,5,2023-02-08 00:00:00,2023-02-09 00:00:00
1003,191,,2022-08-09,2022-10-22,cancelado,5,2022-08-10 00:00:00,2022-09-06 00:00:00
1004,185,,2025-05-08,2025-06-21,C,20,2025-05-08 00:00:00,2025-05-08 00:00:00
1005,3,,2023-10-25,2023-12-02,cancelled,17,2023-10-26 00:00:00,2023-11-04 00:00:00
1006,101,ARCO-2023-00083,2025-10-12,2025-12-09,A,6,2025-10-12 00:00:00,2025-10-29 00:00:00
1007,118,ARCO-2022-00161,2022-01-03,2022-01-31,E,12,2022-01-03 00:00:00,2022-01-21 00:00:00
1008,62,ARCO-2022-00274,2023-08-02,2023-10-01,E,20,2023-08-03 00:00:00,2023-08-31 00:00:00
1009,213,ARCO-2025-00079,2023-02-18,2023-04-03,pending,8,2023-02-19 00:00:00,2023-04-05 00:00:00
1010,222,ARCO-2024-00082,2022-07-12,2022-07-29,pendente,20,2022-07-13 00:00:00,2022-07-16 00:00:00
1011,33,ARCO-2024-00113,2022-02-05,2022-04-17,P,9,2022-02-05 00:00:00,2022-02-08 00:00:00
1012,41,ARCO-2023-00324,2024-08-04,2024-10-30,E,3,2024-08-05 00:00:00,2024-08-29 00:00:00
1013,61,,2022-10-18,2022-12-07,P,13,2022-10-18 00:00:00,2022-12-06 00:00:00
1014,230,ARCO-2023-00248,2025-10-15,2026-01-09,C,16,2025-10-16 00:00:00,2025-10-23 00:00:00
1015,61,ARCO-2025-00281,2024-10-23,2024-11-07,E,13,2024-10-23 00:00:00,2024-12-09 00:00:00
1016,66,,2023-02-27,2023-05-20,A,16,2023-02-27 00:00:00,2023-03-27 00:00:00
1017,102,ARCO-2024-00057,2022-11-02,2023-01-15,C,14,2022-11-02 00:00:00,2022-12-09 00:00:00
1018,49,ARCO-2023-00087,2025-04-07,2025-06-18,CANCELLED,15,2025-04-07 00:00:00,2025-04-29 00:00:00
1019,89,ARCO-2022-00334,2022-10-29,2023-01-27,cancelado,16,2022-10-29 00:00:00,2022-11-15 00:00:00
1020,161,,2024-04-23,2024-06-03,E,18,2024-04-23 00:00:00,2024-06-12 00:00:00
1021,19,ARCO-2024-00013,2023-07-25,2023-09-11,cancelado,5,2023-07-26 00:00:00,2023-09-19 00:00:00
1022,127,ARCO-2022-00192,2022-03-02,2022-04-01,delivered,9,2022-03-02 00:00:00,2022-04-07 00:00:00
1023,123,ARCO-2024-00211,2022-09-05,2022-11-10,IN_PROGRESS,5,2022-09-06 00:00:00,2022-10-22 00:00:00
1024,5,ARCo-2024-00345,2025-06-10,2025-08-20,P,1,2025-06-10 00:00:00,2025-07-20 00:00:00
1025,21,ARCO-2023-00015,2022-03-13,2022-05-21,delivered,15,2022-03-13 00:00:00,2022-05-12 00:00:00
1026,147,ARCO-2023-00038,2025-11-26,2026-02-16,entregue,17,2025-11-26 00:00:00,2025-12-08 00:00:00
1027,74,,2023-04-16,2023-05-22,entregue,8,2023-04-16 00:00:00,2023-05-23 00:00:00
1028,241,ARCo-2023-00324,2025-12-21,2026-01-28,IN_PROGRESS,17,2025-12-21 00:00:00,2026-02-07 00:00:00
1029,27,Arco-2022-00138,2024-07-14,2024-08-30,delivered,20,2024-07-14 00:00:00,2024-09-04 00:00:00
1030,194,ARCO-2022-00301,2023-01-18,2023-04-04,P,1,2023-01-19 00:00:00,2023-02-14 00:00:00
1031,37,ARCO-2022-00097,2024-09-13,2024-10-19,cancelado,12,2024-09-13 00:00:00,2024-10-11 00:00:00
1032,147,ARCO-2022-00152,2022-11-19,2022-12-09,em_andamento,17,2022-11-19 00:00:00,2022-11-29 00:00:00
1033,113,ARCO-2023-00271,2024-12-22,2025-03-04,PENDING,15,2024-12-22 00:00:00,2025-02-04 00:00:00
1034,102,ARCO-2024-00346,2023-06-22,2023-09-04,A,14,2023-06-22 00:00:00,2023-06-30 00:00:00
1035,134,arco-2025-00376,2024-05-30,2024-07-30,em_andamento,15,2024-05-31 00:00:00,2024-07-03 00:00:00
1036,163,ARCO-2023-00200,2024-09-07,2024-12-05,E,4,2024-09-08 00:00:00,2024-09-29 00:00:00
1037,104,ARCO-2023-00078,2022-02-14,2022-04-30,cancelled,16,2022-02-14 00:00:00,2022-03-26 00:00:00
1038,143,ARCO-2024-00218,2022-09-04,2022-11-18,P,11,2022-09-04 00:00:00,2022-10-23 00:00:00
1039,108,ARCO-2024-00178,2022-01-04,2022-02-21,em_andamento,3,2022-01-04 00:00:00,2022-01-14 00:00:00
1040,198,ARCO-2022-00265,2022-02-16,2022-05-01,cancelado,4,2022-02-17 00:00:00,2022-04-10 00:00:00
1041,220,,2025-10-02,2025-11-20,delivered,12,2025-10-02 00:00:00,2025-11-19 00:00:00
1042,199,,2024-02-19,2024-05-15,E,20,2024-02-19 00:00:00,2024-03-04 00:00:00
1043,141,ARCO-2022-00196,2022-08-16,2022-11-04,cancelado,18,2022-08-17 00:00:00,2022-08-23 00:00:00
1044,50,ARCO-2022-00247,2022-04-14,2022-07-09,pending,16,2022-04-15 00:00:00,2022-05-04 00:00:00
1045,175,ARCO-2025-00150,2024-08-27,2024-10-17,IN_PROGRESS,4,2024-08-28 00:00:00,2024-10-14 00:00:00
1046,218,,2024-01-13,2024-02-25,PENDING,3,2024-01-13 00:00:00,2024-02-22 00:00:00
1047,122,ARCO-2024-00351,2022-01-05,2022-01-27,cancelled,19,2022-01-05 00:00:00,2022-01-21 00:00:00
1048,116,ARCO-2023-00354,2023-05-02,2023-07-24,entregue,11,2023-05-03 00:00:00,2023-06-07 00:00:00
1049,156,ARCO-2025-00188,2023-12-11,2024-02-04,PENDING,2,2023-12-11 00:00:00,2024-01-29 00:00:00
1050,81,ARCO-2022-00249,2022-02-27,2022-04-18,pending,16,2022-02-27 00:00:00,2022-04-17 00:00:00
1051,103,ARCO-2025-00337,2023-01-02,2023-02-21,cancelado,14,2023-01-02 00:00:00,2023-01-14 00:00:00
1052,23,ARCO-2024-00004,2025-05-15,2025-06-05,cancelled,13,2025-05-16 00:00:00,2025-07-06 00:00:00
1053,12,,2024-11-02,2025-01-29,C,11,2024-11-03 00:00:00,2024-12-28 00:00:00
1054,234,ARCO-2022-00136,2023-07-02,2023-09-17,IN_PROGRESS,14,2023-07-03 00:00:00,2023-08-04 00:00:00
1055,39,ARCO-2024-00218,2023-10-25,2024-01-14,E,15,2023-10-26 00:00:00,2023-10-27 00:00:00
1056,148,ARCO-2022-00328,2023-07-07,2023-09-21,delivered,9,2023-07-07 00:00:00,2023-07-22 00:00:00
1057,198,,2023-02-10,2023-05-11,CANCELLED,4,2023-02-10 00:00:00,2023-03-02 00:00:00
1058,52,ARCO202500072,2024-09-30,2024-12-13,C,12,2024-10-01 00:00:00,2024-10-12 00:00:00
1059,188,,2024-09-08,2024-10-20,DELIVERED,9,2024-09-09 00:00:00,2024-09-24 00:00:00
1060,148,,2023-06-10,2023-07-09,CANCELLED,9,2023-06-11 00:00:00,2023-06-20 00:00:00
1061,52,ARCO-2023-00101,2024-10-07,2024-12-17,cancelado,12,2024-10-08 00:00:00,2024-11-19 00:00:00
1062,219,ARCO-2022-00333,2024-06-21,2024-07-15,IN_PROGRESS,4,2024-06-21 00:00:00,2024-06-25 00:00:00
1063,238,ARCO-2025-00166,2024-09-15,2024-10-26,cancelado,5,2024-09-15 00:00:00,2024-09-19 00:00:00
1064,58,ARCO-2023-00364,2024-02-28,2024-05-28,cancelled,10,2024-02-29 00:00:00,2024-03-21 00:00:00
1065,146,arco-2025-00187,2022-03-03,2022-03-31,em_andamento,18,2022-03-04 00:00:00,2022-04-27 00:00:00
1066,118,,2022-10-12,2022-10-31,pendente,12,2022-10-13 00:00:00,2022-11-17 00:00:00
1067,155,,2025-11-04,2025-11-27,PENDING,20,2025-11-04 00:00:00,2025-12-12 00:00:00
1068,147,ARCO-2025-00150,2025-02-14,2025-04-02,P,17,2025-02-15 00:00:00,2025-04-07 00:00:00
1069,121,ARCO-2023-00015,2022-02-06,2022-04-04,cancelled,2,2022-02-07 00:00:00,2022-04-03 00:00:00
1070,141,ARCO-2022-00270,2023-08-27,2023-11-06,IN_PROGRESS,18,2023-08-28 00:00:00,2023-10-23 00:00:00
1071,22,ARCO202300370,2023-01-25,2023-03-04,A,18,2023-01-25 00:00:00,2023-03-21 00:00:00
1072,29,ARCO-2025-00309,2025-08-09,2025-11-05,E,4,2025-08-10 00:00:00,2025-08-16 00:00:00
1073,105,ARCO-2022-00105,2024-04-27,2024-07-07,pending,16,2024-04-27 00:00:00,2024-05-07 00:00:00
1074,148,ARCO-2024-00380,2025-02-11,2025-04-01,E,9,2025-02-12 00:00:00,2025-03-28 00:00:00
1075,73,ARCO-2025-00079,2022-07-20,2022-09-05,pending,7,2022-07-20 00:00:00,2022-07-29 00:00:00
1076,233,ARCO-2025-00281,2023-09-10,2023-11-29,em_andamento,19,2023-09-10 00:00:00,2023-11-05 00:00:00
1077,135,ARCO-2024-00107,2025-02-09,2025-03-27,PENDING,17,2025-02-10 00:00:00,2025-02-20 00:00:00
1078,62,Arco-2025-00327,2022-06-04,2022-08-06,cancelled,20,2022-06-05 00:00:00,2022-07-15 00:00:00
1079,116,ARCO-2025-00128,2025-09-08,2025-10-12,A,11,2025-09-09 00:00:00,2025-10-12 00:00:00
1080,34,ARCO-2023-00093,2023-06-10,2023-07-23,entregue,3,2023-06-11 00:00:00,2023-07-28 00:00:00
1081,28,,2022-06-08,2022-08-02,entregue,4,2022-06-09 00:00:00,2022-07-24 00:00:00
1082,126,ARCO-2023-00146,2025-02-05,2025-03-06,pendente,19,2025-02-05 00:00:00,2025-02-28 00:00:00
1083,179,,2022-01-26,2022-03-24,delivered,5,2022-01-26 00:00:00,2022-02-12 00:00:00
1084,4,ARCO-2024-00059,2025-11-08,2026-01-14,PENDING,17,2025-11-09 00:00:00,2025-12-29 00:00:00
1085,62,arco-2022-00152,2024-01-15,2024-03-16,DELIVERED,20,2024-01-15 00:00:00,2024-02-10 00:00:00
1086,81,ARCO-2022-00029,2025-05-22,2025-06-28,IN_PROGRESS,16,2025-05-22 00:00:00,2025-06-06 00:00:00
1087,76,,2024-12-14,2024-12-30,IN_PROGRESS,5,2024-12-15 00:00:00,2024-12-29 00:00:00
1088,1,ARCO-2024-00206,2024-01-12,2024-03-08,pendente,16,2024-01-13 00:00:00,2024-03-11 00:00:00
1089,204,ARCO-2023-00156,2024-09-19,2024-12-08,pendente,13,2024-09-19 00:00:00,2024-10-28 00:00:00
1090,4,ARCO-2022-00154,2024-11-25,2025-01-30,P,17,2024-11-25 00:00:00,2025-01-20 00:00:00
1091,85,,2024-05-02,2024-07-24,DELIVERED,16,2024-05-03 00:00:00,2024-06-02 00:00:00
1092,99,ARCO-2023-00055,2022-06-01,2022-08-25,em_andamento,8,2022-06-01 00:00:00,2022-06-24 00:00:00
1093,219,,2024-09-29,2024-12-06,A,4,2024-09-30 00:00:00,2024-10-04 00:00:00
1094,82,Arco-2023-00205,2025-08-30,2025-10-26,E,15,2025-08-31 00:00:00,2025-10-28 00:00:00
1095,16,ARCO-2023-00306,2023-07-09,2023-08-08,E,17,2023-07-10 00:00:00,2023-08-10 00:00:00
1096,233,,2023-10-15,2023-11-10,CANCELLED,19,2023-10-16 00:00:00,2023-11-28 00:00:00
1097,146,,2024-04-03,2024-04-23,cancelled,18,2024-04-03 00:00:00,2024-05-03 00:00:00
1098,62,ARCO-2025-00043,2024-11-03,2025-01-26,DELIVERED,20,2024-11-03 00:00:00,2024-11-04 00:00:00
1099,218,ARCO-2022-00063,2025-12-20,2026-02-03,entregue,3,2025-12-20 00:00:00,2026-01-14 00:00:00
1100,164,ARCO-2022-00296,2022-08-06,2022-10-17,delivered,12,2022-08-06 00:00:00,2022-10-03 00:00:00
1101,236,ARCO-2025-00131,2022-08-21,2022-10-11,pendente,11,2022-08-21 00:00:00,2022-09-28 00:00:00
1102,44,ARCO-2023-00030,2025-08-17,2025-11-04,DELIVERED,8,2025-08-18 00:00:00,2025-08-29 00:00:00
1103,176,,2024-02-02,2024-03-28,IN_PROGRESS,6,2024-02-03 00:00:00,2024-03-20 00:00:00
1104,81,ARCO-2024-00321,2023-01-03,2023-02-27,C,16,2023-01-03 00:00:00,2023-03-04 00:00:00
1105,238,,2022-12-26,2023-01-22,P,5,2022-12-27 00:00:00,2023-02-01 00:00:00
1106,210,ARCO-2023-00098,2024-03-21,2024-05-26,CANCELLED,9,2024-03-21 00:00:00,2024-05-07 00:00:00
1107,192,,2024-12-11,2024-12-30,PENDING,6,2024-12-11 00:00:00,2025-01-12 00:00:00
1108,102,,2023-01-11,2023-03-19,C,14,2023-01-12 00:00:00,2023-02-26 00:00:00
1109,8,ARCo-2023-00316,2025-06-29,2025-07-14,CANCELLED,1,2025-06-29 00:00:00,2025-07-14 00:00:00
1110,106,ARCO-2022-00330,2023-12-09,2024-02-15,cancelled,15,2023-12-10 00:00:00,2024-01-04 00:00:00
1111,102,ARCo-2023-00102,2022-12-02,2023-01-28,cancelado,14,2022-12-03 00:00:00,2022-12-15 00:00:00
1112,27,,2024-07-07,2024-09-13,em_andamento,20,2024-07-07 00:00:00,2024-08-23 00:00:00
1113,174,,2023-09-27,2023-12-01,cancelled,8,2023-09-27 00:00:00,2023-11-10 00:00:00
1114,218,ARCO-2022-00162,2022-05-26,2022-06-14,cancelado,3,2022-05-26 00:00:00,2022-05-30 00:00:00
1115,172,ARCO-2025-00147,2024-06-05,2024-08-10,A,5,2024-06-06 00:00:00,2024-06-23 00:00:00
1116,233,ARCO-2024-00326,2023-02-13,2023-02-28,pendente,19,2023-02-13 00:00:00,2023-04-02 00:00:00
1117,17,,2025-06-17,2025-09-12,cancelled,1,2025-06-18 00:00:00,2025-06-27 00:00:00
1118,102,ARCO-2023-00305,2024-01-04,2024-02-14,A,14,2024-01-05 00:00:00,2024-01-21 00:00:00
1119,147,ARCO-2023-00071,2025-03-03,2025-05-18,em_andamento,17,2025-03-04 00:00:00,2025-04-14 00:00:00
1120,7,,2022-08-20,2022-09-25,C,3,2022-08-20 00:00:00,2022-10-18 00:00:00
1121,56,ARCO-2023-00267,2024-09-02,2024-10-09,A,19,2024-09-03 00:00:00,2024-09-06 00:00:00
1122,98,,2025-02-09,2025-04-04,pending,10,2025-02-09 00:00:00,2025-04-04 00:00:00
1123,94,ARCO-2023-00098,2023-05-02,2023-07-01,A,19,2023-05-02 00:00:00,2023-05-29 00:00:00
1124,37,,2025-01-12,2025-02-20,A,12,2025-01-12 00:00:00,2025-02-06 00:00:00
1125,208,ARCO-2025-00056,2022-01-23,2022-03-07,PENDING,19,2022-01-23 00:00:00,2022-03-20 00:00:00
1126,231,,2025-08-16,2025-10-29,cancelado,9,2025-08-17 00:00:00,2025-08-23 00:00:00
1127,165,,2024-05-22,2024-07-09,PENDING,20,2024-05-22 00:00:00,2024-06-19 00:00:00
1128,150,ARCO-2025-00337,2022-02-21,2022-05-01,entregue,9,2022-02-21 00:00:00,2022-03-14 00:00:00
1129,170,ARCO-2025-00327,2025-06-05,2025-07-11,em_andamento,3,2025-06-05 00:00:00,2025-06-05 00:00:00
1130,175,Arco-2025-00090,2025-07-06,2025-09-25,A,4,2025-07-06 00:00:00,2025-08-28 00:00:00
1131,204,,2022-02-22,2022-05-14,delivered,13,2022-02-22 00:00:00,2022-04-08 00:00:00
1132,164,ARCO-2023-00101,2023-09-09,2023-11-27,A,12,2023-09-09 00:00:00,2023-09-28 00:00:00
1133,241,,2022-03-15,2022-06-06,delivered,17,2022-03-16 00:00:00,2022-04-25 00:00:00
1134,117,ARCO-2022-00108,2025-07-03,2025-09-03,cancelado,14,2025-07-03 00:00:00,2025-08-20 00:00:00
1135,230,,2024-02-01,2024-04-19,IN_PROGRESS,16,2024-02-02 00:00:00,2024-02-01 00:00:00
1136,226,,2024-08-09,2024-09-28,C,13,2024-08-10 00:00:00,2024-08-19 00:00:00
1137,224,ARCO-2024-00322,2022-06-23,2022-09-20,PENDING,17,2022-06-24 00:00:00,2022-08-14 00:00:00
1138,65,ARCO-2025-00229,2023-03-02,2023-04-08,PENDING,4,2023-03-03 00:00:00,2023-04-26 00:00:00
1139,78,ARCO-2023-00285,2022-08-19,2022-11-07,delivered,20,2022-08-19 00:00:00,2022-09-26 00:00:00
1140,156,ARCO-2025-00003,2023-11-21,2023-12-24,IN_PROGRESS,2,2023-11-21 00:00:00,2023-12-09 00:00:00
1141,141,ARCO-2023-00039,2024-04-23,2024-07-22,cancelled,18,2024-04-23 00:00:00,2024-05-13 00:00:00
1142,215,,2022-06-07,2022-07-30,em_andamento,19,2022-06-07 00:00:00,2022-07-20 00:00:00
1143,101,,2025-06-25,2025-08-29,E,6,2025-06-26 00:00:00,2025-07-25 00:00:00
1144,120,ARCo-2025-00268,2024-02-10,2024-03-11,E,7,2024-02-10 00:00:00,2024-03-07 00:00:00
1145,130,ARCO-2023-00130,2025-11-28,2025-12-27,em_andamento,3,2025-11-28 00:00:00,2025-11-30 00:00:00
1146,89,,2024-11-09,2025-01-25,CANCELLED,16,2024-11-10 00:00:00,2025-01-06 00:00:00
1147,63,ARCO-2023-00015,2025-04-14,2025-04-29,delivered,9,2025-04-15 00:00:00,2025-05-16 00:00:00
1148,230,ARCO-2022-00247,2025-06-18,2025-09-12,delivered,16,2025-06-19 00:00:00,2025-08-06 00:00:00
1149,63,ARCO-2024-00272,2025-01-18,2025-03-30,P,9,2025-01-18 00:00:00,2025-03-12 00:00:00
1150,56,ARCO-2022-00225,2025-09-09,2025-11-08,E,19,2025-09-09 00:00:00,2025-11-07 00:00:00
1151,109,ARCO-2025-00042,2022-09-20,2022-11-23,DELIVERED,4,2022-09-20 00:00:00,2022-10-22 00:00:00
1152,172,ARCO-2023-00087,2022-03-02,2022-04-04,IN_PROGRESS,5,2022-03-02 00:00:00,2022-03-20 00:00:00
1153,240,ARCO-2022-00330,2024-10-16,2024-11-17,CANCELLED,11,2024-10-16 00:00:00,2024-11-12 00:00:00
1154,156,,2023-03-12,2023-03-28,E,2,2023-03-12 00:00:00,2023-03-25 00:00:00
1155,17,Arco-2023-00155,2024-11-16,2025-01-15,pendente,1,2024-11-17 00:00:00,2024-12-22 00:00:00
1156,127,,2023-01-26,2023-03-23,C,9,2023-01-27 00:00:00,2023-03-23 00:00:00
1157,184,ARCO-2025-00058,2022-01-28,2022-03-18,CANCELLED,11,2022-01-29 00:00:00,2022-03-09 00:00:00
1158,53,ARCO-2025-00032,2022-05-05,2022-07-11,em_andamento,13,2022-05-05 00:00:00,2022-05-18 00:00:00
1159,2,ARCO-2025-00188,2024-05-11,2024-06-18,pendente,4,2024-05-12 00:00:00,2024-05-17 00:00:00
1160,49,ARCO-2023-00203,2023-05-22,2023-06-25,cancelled,15,2023-05-22 00:00:00,2023-06-13 00:00:00
1161,119,ARCO-2022-00019,2022-05-23,2022-06-19,IN_PROGRESS,15,2022-05-23 00:00:00,2022-06-20 00:00:00
1162,230,,2022-07-24,2022-10-18,IN_PROGRESS,16,2022-07-25 00:00:00,2022-09-11 00:00:00
1163,248,ARCO-2023-00329,2023-07-28,2023-10-21,IN_PROGRESS,2,2023-07-28 00:00:00,2023-08-02 00:00:00
1164,73,ARCO-2025-00219,2022-08-30,2022-09-20,cancelled,7,2022-08-31 00:00:00,2022-09-30 00:00:00
1165,211,ARCO-2023-00039,2025-08-08,2025-09-22,P,3,2025-08-09 00:00:00,2025-09-25 00:00:00
1166,17,ARCO-2025-00201,2023-01-20,2023-04-12,cancelado,1,2023-01-21 00:00:00,2023-02-18 00:00:00
1167,171,ARCO-2023-00095,2025-03-08,2025-05-24,CANCELLED,10,2025-03-09 00:00:00,2025-03-14 00:00:00
1168,187,ARCO-2023-00374,2023-06-30,2023-08-20,cancelled,4,2023-06-30 00:00:00,2023-08-15 00:00:00
1169,245,,2023-03-14,2023-05-03,em_andamento,4,2023-03-15 00:00:00,2023-04-23 00:00:00
1170,188,ARCO-2024-00260,2024-06-11,2024-06-26,delivered,9,2024-06-11 00:00:00,2024-07-05 00:00:00
1171,237,ARCO-2025-00032,2025-11-17,2025-12-04,cancelado,20,2025-11-18 00:00:00,2025-12-21 00:00:00
1172,116,,2022-08-29,2022-09-21,delivered,11,2022-08-29 00:00:00,2022-09-22 00:00:00
1173,30,ARCO-2022-00053,2025-01-06,2025-04-02,pendente,11,2025-01-06 00:00:00,2025-02-26 00:00:00
1174,30,ARCO-2024-00262,2024-05-17,2024-07-20,cancelled,11,2024-05-17 00:00:00,2024-05-19 00:00:00
1175,6,ARCO-2025-00045,2022-11-21,2022-12-11,pendente,8,2022-11-21 00:00:00,2023-01-03 00:00:00
1176,45,ARCO-2023-00078,2025-03-05,2025-05-13,P,16,2025-03-05 00:00:00,2025-03-20 00:00:00
1177,247,ARCO-2025-00188,2023-01-24,2023-03-30,P,12,2023-01-25 00:00:00,2023-03-16 00:00:00
1178,118,,2024-08-26,2024-10-16,em_andamento,12,2024-08-26 00:00:00,2024-10-20 00:00:00
1179,146,,2023-06-17,2023-09-03,pendente,18,2023-06-18 00:00:00,2023-08-10 00:00:00
1180,207,ARCO-2022-00294,2024-08-25,2024-09-16,P,6,2024-08-25 00:00:00,2024-09-01 00:00:00
1181,105,,2023-02-09,2023-04-25,em_andamento,16,2023-02-10 00:00:00,2023-03-07 00:00:00
1182,227,ARCO-2023-00155,2024-03-20,2024-04-17,IN_PROGRESS,13,2024-03-20 00:00:00,2024-05-05 00:00:00
