DocEntry,LineNum,ItemCode,ItemName,Quantity,DelivrdQty,OpenQty,ShipDate,LineStatus,Price,LineTotal
100,2,SKU-0012,Material COC 9 EF,60,15,45,2024-08-07,O,125.1,7506.0
100,3,SKU-0049,Material Isaac 9 EF,150,81,69,2024-07-08,O,40.26,6039.0
100,4,SKU-0037,Material SAE 2 EF,179,96,83,2024-06-28,O,65.6,11742.4
101,0,SKU-0025,Material PGS 3 EM,10,8,2,2022-03-23,O,42.34,423.4
102,0,SKU-0038,Material Isaac 2 EM,40,24,16,2022-12-16,O,102.93,4117.2
103,0,SKU-0054,Material NSE 2 EF,236,168,68,2025-04-18,O,75.79,17886.44
104,0,SKU-0027,Material PGS 2 EM,78,35,43,2023-05-31,O,290.03,22622.34
104,1,SKU-0056,Material COC 3 EF,261,147,114,2023-06-16,O,296.29,77331.69
104,2,SKU-0018,Material COC 4 EF,48,3,45,2023-06-07,O,275.13,13206.24
104,3,SKU-0055,Material Isaac 8 EF,278,177,101,2023-06-13,O,227.91,63358.98
105,0,SKU-0011,Material NSE 9 EF,44,0,44,2024-01-15,O,149.94,6597.36
106,0,SKU-0023,Material Isaac 7 EF,22,21,1,2025-04-02,O,27.15,597.3
106,1,SKU-0060,Material COC 2 EM,232,64,168,2025-03-25,O,115.15,26714.8
106,2,SKU-0030,Material NSE 6 EF,111,63,48,2025-04-08,O,42.56,4724.16
107,0,SKU-0052,Material NSE 3 EM,140,16,124,2023-06-07,O,177.61,24865.4
107,1,SKU-0053,Material COC 9 EF,94,74,20,2023-06-08,O,63.85,6001.9
107,2,SKU-0056,Material SAE 3 EF,291,92,199,2023-05-31,O,162.52,47293.32
108,0,SKU-0053,Material COC 7 EF,235,140,95,2022-03-06,O,53.66,12610.1
109,0,SKU-0031,Material COC 3 EM,230,11,219,2022-08-04,O,232.59,53495.7
109,1,SKU-0039,Material SAE 4 EF,79,76,3,2022-07-19,O,84.87,6704.73
109,2,SKU-0049,Material COC 8 EF,37,10,27,2022-08-07,O,32.83,1214.71
109,3,SKU-0036,Material COC 9 EF,138,38,100,2022-09-03,O,292.49,40363.62
109,4,SKU-0023,Material SAE 4 EF,154,59,95,2022-08-14,O,199.86,30778.44
110,0,SKU-0034,Material Isaac 4 EF,146,143,3,2022-11-29,O,119.78,17487.88
110,1,SKU-0053,Material Isaac 5 EF,125,66,59,2022-11-07,O,199.36,24920.0
110,2,SKU-0003,Material NSE 6 EF,294,125,169,2022-10-20,O,185.42,54513.48
110,3,SKU-0060,Material NSE 8 EF,20,1,19,2022-11-29,O,252.36,5047.2
110,4,SKU-0009,Material COC 8 EF,64,3,61,2022-11-01,O,53.02,3393.28
111,0,SKU-0019,Material SAE 8 EF,97,78,19,2024-02-14,O,155.32,15066.04
111,1,SKU-0017,Material Isaac 1 EF,128,18,110,2024-03-12,O,54.96,7034.88
111,2,SKU-0057,Material NSE 3 EM,112,45,67,2024-03-07,O,167.8,18793.6
111,3,SKU-0060,Material PGS 4 EF,151,135,16,2024-03-07,O,112.28,16954.28
112,0,SKU-0001,Material PGS 3 EF,160,153,7,2025-04-08,O,133.36,21337.6
112,1,SKU-0055,Material PGS 5 EF,122,93,29,2025-03-18,O,234.9,28657.8
112,2,SKU-0028,Material NSE 1 EM,63,13,50,2025-04-18,O,20.44,1287.72
112,3,SKU-0009,Material NSE 2 EM,117,19,98,2025-04-06,O,255.25,29864.25
113,0,SKU-0024,Material Isaac 7 EF,154,168,0,2022-09-09,C,89.18,13733.72
113,1,SKU-0031,Material PGS 6 EF,19,19,0,2022-09-21,C,218.39,4149.41
113,2,SKU-0036,Material Isaac 4 EF,77,55,22,2022-08-29,O,176.98,13627.46
113,3,SKU-0030,Material SAE 3 EF,60,25,35,2022-09-02,O,166.51,9990.6
113,4,SKU-0016,Material PGS 7 EF,143,141,2,2022-08-07,O,89.58,12809.94
114,0,SKU-0015,Material Isaac 4 EF,90,65,25,2023-08-09,O,231.64,20847.6
114,1,SKU-0057,Material PGS 1 EF,193,93,100,2023-08-03,O,227.34,43876.62
114,2,SKU-0052,Material NSE 8 EF,277,177,100,2023-08-07,O,70.64,19567.28
115,0,SKU-0040,Material NSE 8 EF,158,7,151,2022-11-02,O,43.54,6879.32
115,1,SKU-0013,Material PGS 8 EF,165,84,81,2022-11-14,O,223.7,36910.5
116,0,SKU-0030,Material NSE 2 EF,151,10,141,2025-10-29,O,295.22,44578.22
117,0,SKU-0029,Material COC 1 EM,168,99,69,2025-12-17,O,180.99,30406.32
117,1,SKU-0044,Material SAE 1 EF,207,8,199,2026-01-07,O,76.16,15765.12
117,2,SKU-0047,Material NSE 2 EF,185,102,83,2025-12-30,O,273.1,50523.5
117,3,SKU-0046,Material PGS 6 EF,36,1,35,2025-12-14,O,246.9,8888.4
117,4,SKU-0055,Material COC 2 EF,229,71,158,2025-12-09,O,28.88,6613.52
118,0,SKU-0028,Material NSE 1 EM,269,232,37,2023-09-20,O,209.68,56403.92
118,1,SKU-0027,Material COC 5 EF,61,32,29,2023-10-15,O,70.69,4312.09
118,2,SKU-0029,Material NSE 3 EM,45,16,29,2023-10-20,O,260.52,11723.4
118,3,SKU-0052,Material PGS 3 EM,224,28,196,2023-09-25,O,127.81,28629.44
118,4,SKU-0054,Material NSE 2 EF,91,8,83,2023-10-21,O,291.26,26504.66
119,0,SKU-0011,Material SAE 1 EM,261,260,1,2022-10-20,O,275.3,71853.3
119,1,SKU-0019,Material Isaac 3 EM,42,25,17,2022-09-28,O,198.69,8344.98
120,0,SKU-0015,Material Isaac 3 EM,296,188,108,2025-08-01,O,150.26,44476.96
120,1,SKU-0021,Material SAE 1 EM,152,106,46,2025-08-02,O,54.71,8315.92
120,2,SKU-0028,Material NSE 5 EF,216,5,211,2025-08-20,O,250.04,54008.64
121,0,SKU-0001,Material Isaac 1 EF,290,48,242,2022-04-22,O,229.93,66679.7
121,1,SKU-0010,Material COC 2 EF,149,113,36,2022-04-28,O,134.88,20097.12
121,2,SKU-0050,Material NSE 8 EF,36,19,17,2022-05-24,O,31.3,1126.8
122,0,SKU-0033,Material SAE 3 EM,220,41,179,2023-01-05,O,225.23,49550.6
122,1,SKU-0038,Material PGS 1 EM,166,52,114,2023-02-10,O,94.87,15748.42
123,0,SKU-0042,Material NSE 8 EF,86,47,39,2022-12-23,O,243.15,20910.9
123,1,SKU-0021,Material SAE 8 EF,109,52,57,2023-01-25,O,250.72,27328.48
123,2,SKU-0043,Material COC 2 EM,197,118,79,2023-01-20,O,216.63,42676.11
123,3,SKU-0038,Material COC 6 EF,257,30,227,2023-01-29,O,110.33,28354.81
123,4,SKU-0021,Material COC 3 EM,38,31,7,2023-01-14,O,53.7,2040.6
124,0,SKU-0015,Material Isaac 5 EF,11,1,10,2024-12-07,O,101.05,1111.55
124,1,SKU-0051,Material Isaac 1 EF,41,10,31,2024-11-29,O,125.57,5148.37
124,2,SKU-0055,Material PGS 8 EF,160,25,135,2024-12-03,O,210.98,33756.8
124,3,SKU-0010,Material PGS 1 EM,190,0,190,2024-12-05,O,50.94,9678.6
125,0,SKU-0001,Material PGS 5 EF,62,13,49,2023-12-15,O,288.1,17862.2
125,1,SKU-0039,Material Isaac 3 EM,101,58,43,2023-11-08,O,179.45,18124.45
125,2,SKU-0059,Material PGS 8 EF,160,140,20,2023-12-08,O,48.19,7710.4
125,3,SKU-0048,Material SAE 5 EF,213,42,171,2023-11-26,O,29.7,6326.1
126,0,SKU-0033,Material SAE 7 EF,46,14,32,2023-01-26,O,38.69,1779.74
126,1,SKU-0053,Material SAE 7 EF,149,32,117,2023-01-11,O,137.19,20441.31
127,0,SKU-0040,Material Isaac 7 EF,272,22,250,2024-05-05,O,77.17,20990.24
127,1,SKU-0012,Material PGS 2 EF,65,44,21,2024-03-25,O,205.67,13368.55
127,2,SKU-0009,Material COC 2 EM,131,120,11,2024-04-06,O,46.21,6053.51
127,3,SKU-0026,Material SAE 5 EF,38,27,11,2024-04-16,O,142.93,5431.34
128,0,SKU-0041,Material Isaac 3 EM,176,162,14,2024-01-14,O,97.76,17205.76
129,0,SKU-0033,Material PGS 2 EF,299,171,128,2023-06-24,O,216.36,64691.64
129,1,SKU-0005,Material COC 9 EF,248,3,245,2023-07-03,O,175.13,43432.24
129,2,SKU-0015,Material PGS 8 EF,26,14,12,2023-06-24,O,72.3,1879.8
129,3,SKU-0022,Material SAE 3 EF,295,286,9,2023-07-04,O,103.05,30399.75
130,0,SKU-0048,Material SAE 2 EM,66,3,63,2025-04-27,O,23.12,1525.92
130,1,SKU-0011,Material NSE 6 EF,197,2,195,2025-04-22,O,289.93,57116.21
130,2,SKU-0018,Material SAE 2 EF,28,17,11,2025-04-30,O,269.06,7533.68
130,3,SKU-0054,Material NSE 1 EM,74,43,31,2025-05-12,O,184.27,13635.98
131,0,SKU-0010,Material PGS 4 EF,98,40,58,2022-11-17,O,131.2,12857.6
131,1,SKU-0022,Material SAE 2 EF,170,8,162,2022-11-06,O,201.48,34251.6
131,2,SKU-0029,Material SAE 2 EF,197,194,3,2022-11-19,O,264.32,52071.04
131,3,SKU-0014,Material Isaac 3 EF,112,66,46,2022-10-29,O,184.63,20678.56
132,0,SKU-0022,Material NSE 2 EM,111,111,0,2024-02-05,C,246.03,27309.33
132,1,SKU-0011,Material Isaac 4 EF,20,19,1,2024-02-20,O,138.47,2769.4
132,2,SKU-0025,Material Isaac 6 EF,147,22,125,2024-02-14,O,97.62,14350.14
132,3,SKU-0010,Material COC 3 EF,86,55,31,2024-03-09,O,113.91,9796.26
133,0,SKU-0001,Material Isaac 5 EF,240,173,67,2025-07-24,O,46.54,11169.6
133,1,SKU-0005,Material NSE 9 EF,280,85,195,2025-07-29,O,221.75,62090.0
133,2,SKU-0043,Material SAE 4 EF,284,284,0,2025-07-30,C,266.32,75634.88
134,0,SKU-0033,Material Isaac 8 EF,164,30,134,2023-01-17,O,270.39,44343.96
134,1,SKU-0021,Material NSE 9 EF,137,138,0,2023-02-11,C,258.47,35410.39
134,2,SKU-0018,Material Isaac 4 EF,16,16,0,2023-01-11,C,173.02,2768.32
134,3,SKU-0003,Material NSE 3 EM,120,107,13,2023-01-10,O,115.18,13821.6
135,0,SKU-0034,Material PGS 1 EM,34,14,20,2023-05-02,O,288.01,9792.34
136,0,SKU-0005,Material Isaac 7 EF,29,3,26,2022-12-20,O,86.06,2495.74
136,1,SKU-0041,Material Isaac 3 EF,222,107,115,2022-11-02,O,269.12,59744.64
136,2,SKU-0010,Material NSE 2 EF,158,114,44,2022-11-28,O,237.22,37480.76
136,3,SKU-0013,Material PGS 3 EF,86,44,42,2022-12-07,O,166.63,14330.18
136,4,SKU-0036,Material SAE 1 EM,36,17,19,2022-12-10,O,162.59,5853.24
137,0,SKU-0010,Material Isaac 4 EF,48,24,24,2022-05-03,O,261.35,12544.8
137,1,SKU-0024,Material PGS 2 EM,124,107,17,2022-05-19,O,228.62,28348.88
137,2,SKU-0023,Material PGS 9 EF,191,30,161,2022-06-20,O,137.48,26258.68
138,0,SKU-0004,Material SAE 4 EF,118,155,0,2022-03-12,C,116.7,13770.6
139,0,SKU-0003,Material NSE 7 EF,212,25,187,2024-06-25,O,95.79,20307.48
139,1,SKU-0057,Material COC 3 EF,83,72,11,2024-06-20,O,73.21,6076.43
139,2,SKU-0036,Material PGS 7 EF,125,135,0,2024-06-17,C,270.14,33767.5
139,3,SKU-0014,Material NSE 6 EF,140,47,93,2024-06-26,O,47.65,6671.0
139,4,SKU-0033,Material Isaac 3 EM,195,82,113,2024-07-04,O,131.12,25568.4
140,0,SKU-0003,Material NSE 4 EF,268,125,143,2022-09-21,O,267.66,71732.88
140,1,SKU-0031,Material NSE 9 EF,198,71,127,2022-09-11,O,209.09,41399.82
140,2,SKU-0001,Material PGS 1 EM,190,130,60,2022-09-09,O,185.06,35161.4
141,0,SKU-0059,Material NSE 7 EF,200,50,150,2024-03-28,O,123.73,24746.0
141,1,SKU-0016,Material PGS 9 EF,82,55,27,2024-04-30,O,65.71,5388.22
141,2,SKU-0058,Material SAE 2 EF,130,44,86,2024-04-16,O,115.33,14992.9
141,3,SKU-0031,Material NSE 3 EM,282,176,106,2024-04-07,O,197.74,55762.68
142,0,SKU-0056,Material PGS 8 EF,92,17,75,2024-04-17,O,24.97,2297.24
143,0,SKU-0059,Material Isaac 3 EF,23,18,5,2023-06-27,O,121.6,2796.8
144,0,SKU-0014,Material SAE 2 EF,156,57,99,2022-07-21,O,122.13,19052.28
144,1,SKU-0012,Material COC 3 EM,154,18,136,2022-06-03,O,228.04,35118.16
144,2,SKU-0030,Material NSE 2 EM,73,55,18,2022-07-14,O,229.56,16757.88
144,3,SKU-0048,Material SAE 8 EF,35,27,8,2022-07-12,O,156.18,5466.3
145,0,SKU-0004,Material SAE 1 EF,79,12,67,2024-10-24,O,205.32,16220.28
145,1,SKU-0055,Material NSE 3 EF,292,128,164,2024-11-03,O,227.67,66479.64
145,2,SKU-0031,Material PGS 1 EM,211,217,0,2024-11-29,C,172.95,36492.45
145,3,SKU-0010,Material COC 6 EF,187,48,139,2024-12-05,O,281.08,52561.96
146,0,SKU-0024,Material PGS 8 EF,125,16,109,2023-08-29,O,93.83,11728.75
146,1,SKU-0029,Material SAE 1 EF,240,116,124,2023-09-19,O,90.63,21751.2
147,0,SKU-0060,Material SAE 9 EF,64,44,20,2023-07-26,O,46.11,2951.04
147,1,SKU-0013,Material NSE 4 EF,168,8,160,2023-07-29,O,219.07,36803.76
148,0,SKU-0033,Material SAE 3 EF,212,136,76,2022-03-05,O,171.77,36415.24
148,1,SKU-0045,Material NSE 9 EF,18,9,9,2022-03-03,O,112.74,2029.32
148,2,SKU-0029,Material PGS 1 EF,136,128,8,2022-03-24,O,186.34,25342.24
148,3,SKU-0012,Material NSE 6 EF,206,184,22,2022-02-17,O,211.09,43484.54
148,4,SKU-0060,Material SAE 5 EF,133,13,120,2022-02-11,O,297.42,39556.86
149,0,SKU-0031,Material NSE 5 EF,51,45,6,2025-04-29,O,217.14,11074.14
149,1,SKU-0043,Material Isaac 9 EF,220,113,107,2025-04-28,O,146.63,32258.6
149,2,SKU-0059,Material Isaac 4 EF,274,110,164,2025-05-02,O,135.99,37261.26
149,3,SKU-0051,Material NSE 3 EF,176,74,102,2025-05-06,O,198.42,34921.92
150,0,SKU-0015,Material SAE 2 EM,68,42,26,2025-10-26,O,142.7,9703.6
151,0,SKU-0037,Material PGS 3 EF,54,29,25,2023-07-26,O,158.41,8554.14
152,0,SKU-0054,Material SAE 5 EF,110,100,10,2025-07-06,O,126.14,13875.4
152,1,SKU-0006,Material PGS 9 EF,298,252,46,2025-07-12,O,150.13,44738.74
152,2,SKU-0046,Material Isaac 1 EF,88,17,71,2025-05-31,O,32.32,2844.16
152,3,SKU-0027,Material PGS 1 EM,25,8,17,2025-06-10,O,161.29,4032.25
153,0,SKU-0038,Material SAE 2 EF,212,21,191,2025-09-18,O,156.76,33233.12
154,0,SKU-0045,Material Isaac 2 EM,31,25,6,2022-07-26,O,47.48,1471.88
154,1,SKU-0023,Material NSE 3 EM,271,317,0,2022-07-14,C,196.73,53313.83
154,2,SKU-0031,Material SAE 3 EM,257,139,118,2022-07-08,O,204.51,52559.07
155,0,SKU-0020,Material NSE 4 EF,211,180,31,2022-11-18,O,55.98,11811.78
155,1,SKU-0038,Material PGS 3 EF,32,22,10,2022-10-14,O,147.86,4731.52
155,2,SKU-0017,Material COC 4 EF,179,167,12,2022-10-20,O,262.1,46915.9
155,3,SKU-0029,Material PGS 8 EF,177,110,67,2022-11-05,O,124.48,22032.96
155,4,SKU-0009,Material PGS 6 EF,237,231,6,2022-11-22,O,240.36,56965.32
156,0,SKU-0020,Material NSE 8 EF,256,105,151,2022-08-19,O,39.49,10109.44
156,1,SKU-0058,Material COC 9 EF,57,30,27,2022-08-07,O,41.0,2337.0
156,2,SKU-0037,Material NSE 1 EF,25,13,12,2022-07-13,O,283.3,7082.5
156,3,SKU-0027,Material NSE 8 EF,256,201,55,2022-08-02,O,268.47,68728.32
156,4,SKU-0060,Material COC 5 EF,149,23,126,2022-08-06,O,53.52,7974.48
157,0,SKU-0051,Material Isaac 4 EF,198,128,70,2022-12-24,O,246.71,48848.58
157,1,SKU-0055,Material NSE 6 EF,88,25,63,2022-12-06,O,280.47,24681.36
158,0,SKU-0025,Material PGS 4 EF,195,114,81,2022-05-20,O,226.06,44081.7
158,1,SKU-0048,Material Isaac 2 EM,173,121,52,2022-05-09,O,232.6,40239.8
159,0,SKU-0052,Material PGS 7 EF,100,28,72,2023-06-02,O,186.71,18671.0
159,1,SKU-0005,Material COC 2 EM,147,106,41,2023-06-08,O,209.96,30864.12
159,2,SKU-0039,Material COC 2 EM,203,156,47,2023-06-05,O,198.92,40380.76
159,3,SKU-0026,Material COC 8 EF,217,60,157,2023-04-28,O,235.86,51181.62
160,0,SKU-0049,Material Isaac 1 EM,211,65,146,2025-09-06,O,182.43,38492.73
160,1,SKU-0026,Material COC 1 EF,173,154,19,2025-09-13,O,130.11,22509.03
160,2,SKU-0060,Material Isaac 1 EF,41,12,29,2025-09-16,O,60.63,2485.83
161,0,SKU-0056,Material Isaac 5 EF,49,3,46,2023-02-18,O,162.92,7983.08
161,1,SKU-0049,Material COC 3 EM,266,104,162,2023-03-09,O,203.13,54032.58
161,2,SKU-0027,Material SAE 3 EF,253,171,82,2023-03-02,O,88.97,22509.41
162,0,SKU-0035,Material PGS 8 EF,93,76,17,2025-07-12,O,182.61,16982.73
162,1,SKU-0034,Material NSE 1 EM,245,15,230,2025-07-13,O,120.95,29632.75
162,2,SKU-0039,Material PGS 1 EM,28,5,23,2025-08-05,O,184.59,5168.52
162,3,SKU-0053,Material PGS 1 EF,59,45,14,2025-07-27,O,71.26,4204.34
163,0,SKU-0007,Material COC 3 EF,75,27,48,2025-12-14,O,214.72,16104.0
164,0,SKU-0011,Material Isaac 4 EF,270,241,29,2025-12-23,O,137.79,37203.3
164,1,SKU-0024,Material PGS 8 EF,232,216,16,2026-01-10,O,100.4,23292.8
164,2,SKU-0034,Material SAE 3 EF,52,47,5,2026-01-14,O,297.43,15466.36
164,3,SKU-0049,Material Isaac 8 EF,201,151,50,2025-12-29,O,243.02,48847.02
165,0,SKU-0045,Material SAE 6 EF,196,153,43,2022-03-11,O,63.44,12434.24
165,1,SKU-0002,Material PGS 4 EF,76,41,35,2022-04-05,O,157.27,11952.52
165,2,SKU-0050,Material COC 1 EM,12,2,10,2022-04-19,O,61.4,736.8
165,3,SKU-0029,Material NSE 1 EM,124,45,79,2022-03-10,O,172.09,21339.16
166,0,SKU-0039,Material PGS 5 EF,63,24,39,2025-12-25,O,244.79,15421.77
166,1,SKU-0055,Material PGS 5 EF,258,210,48,2026-01-05,O,205.97,53140.26
166,2,SKU-0044,Material COC 9 EF,221,92,129,2025-12-23,O,29.47,6512.87
166,3,SKU-0023,Material Isaac 9 EF,135,2,133,2025-12-10,O,299.64,40451.4
167,0,SKU-0020,Material SAE 1 EF,35,30,5,2024-07-25,O,132.87,4650.45
167,1,SKU-0001,Material Isaac 1 EF,183,166,17,2024-07-05,O,109.62,20060.46
167,2,SKU-0032,Material NSE 8 EF,297,284,13,2024-08-17,O,250.64,74440.08
167,3,SKU-0029,Material NSE 3 EM,143,111,32,2024-07-10,O,184.72,26414.96
167,4,SKU-0051,Material SAE 7 EF,290,192,98,2024-07-17,O,252.42,73201.8
168,0,SKU-0029,Material SAE 3 EM,134,59,75,2024-05-02,O,248.83,33343.22
168,1,SKU-0056,Material COC 3 EF,219,50,169,2024-05-13,O,181.6,39770.4
168,2,SKU-0060,Material Isaac 6 EF,230,43,187,2024-05-15,O,52.04,11969.2
169,0,SKU-0041,Material PGS 4 EF,102,37,65,2024-12-01,O,173.84,17731.68
170,0,SKU-0001,Material SAE 2 EM,170,42,128,2023-03-11,O,188.08,31973.6
170,1,SKU-0040,Material PGS 2 EM,11,2,9,2023-04-21,O,136.68,1503.48
170,2,SKU-0038,Material PGS 8 EF,298,38,260,2023-03-21,O,119.51,35613.98
171,0,SKU-0060,Material SAE 1 EM,219,146,73,2023-01-31,O,230.3,50435.7
171,1,SKU-0032,Material COC 7 EF,68,11,57,2023-01-25,O,230.39,15666.52
172,0,SKU-0023,Material NSE 8 EF,196,112,84,2022-08-18,O,168.04,32935.84
172,1,SKU-0058,Material SAE 8 EF,163,152,11,2022-08-20,O,210.39,34293.57
172,2,SKU-0017,Material NSE 7 EF,69,68,1,2022-07-24,O,288.57,19911.33
172,3,SKU-0022,Material PGS 5 EF,43,15,28,2022-08-13,O,109.64,4714.52
173,0,SKU-0006,Material COC 4 EF,254,60,194,2025-07-12,O,199.26,50612.04
173,1,SKU-0058,Material Isaac 1 EM,269,233,36,2025-07-12,O,123.37,33186.53
173,2,SKU-0031,Material SAE 6 EF,51,48,3,2025-07-20,O,253.13,12909.63
173,3,SKU-0053,Material NSE 1 EF,262,113,149,2025-06-22,O,224.53,58826.86
174,0,SKU-0048,Material Isaac 8 EF,40,0,40,2024-07-18,O,100.26,4010.4
175,0,SKU-0047,Material NSE 2 EF,204,93,111,2023-08-08,O,29.08,5932.32
175,1,SKU-0009,Material PGS 2 EF,124,118,6,2023-08-01,O,101.33,12564.92
176,0,SKU-0049,Material PGS 6 EF,106,31,75,2025-12-12,O,236.94,25115.64
176,1,SKU-0031,Material SAE 1 EM,131,49,82,2026-01-23,O,123.16,16133.96
177,0,SKU-0046,Material Isaac 1 EM,20,5,15,2024-03-24,O,72.05,1441.0
177,1,SKU-0049,Material SAE 2 EM,216,134,82,2024-03-23,O,176.84,38197.44
177,2,SKU-0045,Material PGS 4 EF,250,220,30,2024-03-27,O,60.96,15240.0
177,3,SKU-0060,Material PGS 8 EF,248,108,140,2024-03-07,O,33.27,8250.96
177,4,SKU-0056,Material PGS 7 EF,122,104,18,2024-03-24,O,222.93,27197.46
178,0,SKU-0033,Material SAE 6 EF,23,21,2,2025-05-20,O,298.82,6872.86
178,1,SKU-0018,Material SAE 2 EM,15,1,14,2025-05-27,O,199.92,2998.8
178,2,SKU-0040,Material Isaac 2 EM,33,8,25,2025-05-22,O,131.92,4353.36
178,3,SKU-0012,Material COC 7 EF,51,80,0,2025-05-23,C,84.77,4323.27
179,0,SKU-0016,Material Isaac 6 EF,85,20,65,2022-09-24,O,101.1,8593.5
179,1,SKU-0005,Material PGS 8 EF,165,89,76,2022-09-29,O,159.97,26395.05
179,2,SKU-0051,Material PGS 3 EF,173,141,32,2022-10-21,O,288.03,49829.19
180,0,SKU-0036,Material PGS 2 EM,171,151,20,2025-01-15,O,256.97,43941.87
180,1,SKU-0032,Material SAE 3 EM,27,21,6,2024-12-28,O,105.16,2839.32
180,2,SKU-0048,Material PGS 6 EF,171,140,31,2024-11-26,O,122.08,20875.68
181,0,SKU-0024,Material Isaac 8 EF,254,133,121,2024-05-22,O,263.72,66984.88
181,1,SKU-0027,Material PGS 3 EF,22,6,16,2024-05-11,O,134.45,2957.9
181,2,SKU-0036,Material COC 9 EF,43,34,9,2024-05-15,O,108.92,4683.56
181,3,SKU-0034,Material SAE 4 EF,240,211,29,2024-05-20,O,155.38,37291.2
181,4,SKU-0008,Material SAE 3 EM,240,208,32,2024-06-13,O,235.85,56604.0
182,0,SKU-0016,Material Isaac 7 EF,97,28,69,2023-12-10,O,48.96,4749.12
182,1,SKU-0014,Material Isaac 7 EF,108,106,2,2023-12-13,O,124.15,13408.2
182,2,SKU-0028,Material NSE 2 EF,296,256,40,2023-11-23,O,293.78,86958.88
182,3,SKU-0022,Material PGS 1 EF,226,50,176,2023-12-14,O,130.51,29495.26
182,4,SKU-0029,Material COC 3 EM,214,95,119,2023-12-02,O,177.95,38081.3
183,0,SKU-0049,Material PGS 8 EF,158,0,158,2023-02-11,O,284.16,44897.28
183,1,SKU-0022,Material NSE 2 EM,76,1,75,2023-02-09,O,30.95,2352.2
183,2,SKU-0021,Material SAE 9 EF,267,13,254,2023-03-03,O,171.36,45753.12
184,0,SKU-0024,Material PGS 2 EM,87,62,25,2025-06-24,O,101.75,8852.25
184,1,SKU-0008,Material Isaac 5 EF,86,2,84,2025-06-01,O,100.68,8658.48
184,2,SKU-0060,Material SAE 1 EM,53,50,3,2025-06-21,O,225.84,11969.52
184,3,SKU-0008,Material PGS 2 EM,135,97,38,2025-05-23,O,166.44,22469.4
185,0,SKU-0028,Material Isaac 4 EF,54,23,31,2022-03-26,O,127.07,6861.78
186,0,SKU-0003,Material Isaac 1 EF,18,14,4,2024-07-03,O,203.23,3658.14
186,1,SKU-0036,Material NSE 3 EF,169,77,92,2024-05-24,O,285.71,48284.99
186,2,SKU-0037,Material NSE 2 EM,76,2,74,2024-06-16,O,264.76,20121.76
187,0,SKU-0022,Material PGS 2 EM,206,202,4,2023-12-15,O,194.67,40102.02
188,0,SKU-0014,Material NSE 4 EF,269,115,154,2025-11-08,O,203.52,54746.88
188,1,SKU-0021,Material NSE 3 EM,216,35,181,2025-09-29,O,105.23,22729.68
188,2,SKU-0023,Material Isaac 5 EF,59,33,26,2025-11-04,O,81.86,4829.74
189,0,SKU-0043,Material NSE 1 EF,143,104,39,2023-05-07,O,216.66,30982.38
189,1,SKU-0059,Material NSE 1 EF,30,8,22,2023-05-04,O,79.28,2378.4
190,0,SKU-0041,Material COC 6 EF,291,278,13,2026-02-08,O,136.79,39805.89
190,1,SKU-0004,Material NSE 1 EM,63,48,15,2025-12-30,O,226.85,14291.55
190,2,SKU-0001,Material NSE 9 EF,267,107,160,2025-12-27,O,159.39,42557.13
191,0,SKU-0058,Material Isaac 4 EF,213,136,77,2023-11-28,O,48.74,10381.62
192,0,SKU-0007,Material SAE 1 EF,160,27,133,2024-08-11,O,70.58,11292.8
192,1,SKU-0025,Material COC 6 EF,61,20,41,2024-07-15,O,279.69,17061.09
192,2,SKU-0007,Material COC 8 EF,234,39,195,2024-07-21,O,81.33,19031.22
192,3,SKU-0056,Material COC 1 EM,216,115,101,2024-07-24,O,68.22,14735.52
192,4,SKU-0020,Material PGS 5 EF,191,190,1,2024-08-08,O,183.62,35071.42
193,0,SKU-0040,Material PGS 2 EF,29,20,9,2023-08-27,O,201.32,5838.28
193,1,SKU-0022,Material PGS 2 EF,248,166,82,2023-08-05,O,45.07,11177.36
193,2,SKU-0053,Material Isaac 5 EF,227,71,156,2023-08-02,O,127.14,28860.78
194,0,SKU-0017,Material SAE 2 EF,239,106,133,2023-06-25,O,30.33,7248.87
194,1,SKU-0044,Material NSE 3 EM,199,66,133,2023-06-22,O,291.19,57946.81
194,2,SKU-0047,Material SAE 5 EF,83,53,30,2023-07-21,O,186.9,15512.7
195,0,SKU-0039,Material NSE 8 EF,68,59,9,2023-06-02,O,32.47,2207.96
196,0,SKU-0029,Material COC 1 EM,79,92,0,2023-11-12,C,246.23,19452.17
196,1,SKU-0012,Material PGS 2 EM,210,188,22,2023-10-18,O,107.49,22572.9
196,2,SKU-0008,Material SAE 7 EF,223,255,0,2023-10-26,C,204.77,45663.71
196,3,SKU-0028,Material Isaac 4 EF,143,69,74,2023-10-08,O,243.09,34761.87
197,0,SKU-0006,Material NSE 4 EF,107,41,66,2023-02-17,O,115.62,12371.34
197,1,SKU-0006,Material COC 9 EF,83,55,28,2023-03-13,O,62.68,5202.44
197,2,SKU-0001,Material NSE 2 EM,140,92,48,2023-02-17,O,40.27,5637.8
198,0,SKU-0031,Material SAE 1 EF,149,92,57,2024-09-15,O,59.58,8877.42
198,1,SKU-0033,Material SAE 2 EM,198,138,60,2024-08-29,O,198.81,39364.38
198,2,SKU-0005,Material COC 7 EF,279,6,273,2024-08-25,O,63.78,17794.62
199,0,SKU-0040,Material COC 8 EF,115,88,27,2025-07-06,O,71.61,8235.15
